Year,Cause Name,State,Age-adjusted Death Rate
2011,Kidney disease,Florida,11.4
2010,Kidney disease,Florida,12.9
2009,Kidney disease,Florida,12.2
2008,Kidney disease,Florida,12.1
2007,Kidney disease,Florida,12.2
2006,Kidney disease,Florida,11.2
2005,Kidney disease,Florida,10.5
2004,Kidney disease,Florida,10.0
2003,Kidney disease,Florida,10.2
2002,Kidney disease,Florida,10.2
2001,Kidney disease,Florida,10.1
2000,Kidney disease,Florida,8.9
1999,Kidney disease,Florida,8.9
2016,Kidney disease,Georgia,18.4
2015,Kidney disease,Georgia,19.2
2014,Kidney disease,Georgia,18.5
2013,Kidney disease,Georgia,18.1
2012,Kidney disease,Georgia,18.4
2011,Kidney disease,Georgia,18.4
2010,Kidney disease,Georgia,21.3
2008,Kidney disease,Georgia,21.3
2007,Kidney disease,Georgia,22.3
2006,Kidney disease,Georgia,22.5
2005,Kidney disease,Georgia,21.2
2004,Kidney disease,Georgia,21.3
2003,Kidney disease,Georgia,21.9
2002,Kidney disease,Georgia,20.4
2001,Kidney disease,Georgia,21.1
2000,Kidney disease,Georgia,20.0
1999,Kidney disease,Georgia,18.3
2016,Kidney disease,Hawaii,11.2
2015,Kidney disease,Hawaii,10.8
2014,Kidney disease,Hawaii,11.8
2013,Kidney disease,Hawaii,11.3
2012,Kidney disease,Hawaii,11.2
2011,Kidney disease,Hawaii,11.5
2010,Kidney disease,Hawaii,12.8
2009,Kidney disease,Hawaii,14.2
2008,Kidney disease,Hawaii,12.5
2007,Kidney disease,Hawaii,11.7
2006,Kidney disease,Hawaii,12.2
2005,Kidney disease,Hawaii,10.5
2004,Kidney disease,Hawaii,11.8
2003,Kidney disease,Hawaii,9.1
2002,Kidney disease,Hawaii,10.3
2001,Kidney disease,Hawaii,9.6
2000,Kidney disease,Hawaii,9.2
1999,Kidney disease,Hawaii,11.1
2016,Kidney disease,Idaho,10.3
2015,Kidney disease,Idaho,8.7
2014,Kidney disease,Idaho,8.0
2013,Kidney disease,Idaho,8.8
2012,Kidney disease,Idaho,8.8
2011,Kidney disease,Idaho,9.7
2010,Kidney disease,Idaho,12.1
2009,Kidney disease,Idaho,12.4
2008,Kidney disease,Idaho,11.8
2007,Kidney disease,Idaho,9.4
2006,Kidney disease,Idaho,9.4
2005,Kidney disease,Idaho,8.2
2004,Kidney disease,Idaho,8.5
2003,Kidney disease,Idaho,7.7
2002,Kidney disease,Idaho,7.0
2001,Kidney disease,Idaho,8.0
2000,Kidney disease,Idaho,8.2
1999,Kidney disease,Idaho,8.6
2016,Kidney disease,Illinois,17.0
2015,Kidney disease,Illinois,17.3
2014,Kidney disease,Illinois,17.2
2013,Kidney disease,Illinois,17.1
2012,Kidney disease,Illinois,17.0
2011,Kidney disease,Illinois,17.2
2010,Kidney disease,Illinois,19.3
2009,Kidney disease,Illinois,20.2
2008,Kidney disease,Illinois,19.6
2007,Kidney disease,Illinois,19.5
2006,Kidney disease,Illinois,19.5
2005,Kidney disease,Illinois,18.9
2004,Kidney disease,Illinois,18.7
2003,Kidney disease,Illinois,18.5
2002,Kidney disease,Illinois,19.0
2001,Kidney disease,Illinois,17.9
2000,Kidney disease,Illinois,17.7
1999,Kidney disease,Illinois,16.4
2016,Kidney disease,Indiana,18.4
2015,Kidney disease,Indiana,18.9
2014,Kidney disease,Indiana,18.7
2013,Kidney disease,Indiana,18.4
2012,Kidney disease,Indiana,16.9
2011,Kidney disease,Indiana,19.4
2010,Kidney disease,Indiana,22.0
2009,Kidney disease,Indiana,21.2
2008,Kidney disease,Indiana,20.2
2007,Kidney disease,Indiana,19.6
2006,Kidney disease,Indiana,21.1
2005,Kidney disease,Indiana,20.3
2004,Kidney disease,Indiana,19.9
2003,Kidney disease,Indiana,20.0
2002,Kidney disease,Indiana,20.1
2001,Kidney disease,Indiana,19.1
2000,Kidney disease,Indiana,18.2
1999,Kidney disease,Indiana,17.3
2016,Kidney disease,Iowa,8.3
2015,Kidney disease,Iowa,8.0
2014,Kidney disease,Iowa,7.6
2013,Kidney disease,Iowa,8.8
2012,Kidney disease,Iowa,7.9
2011,Kidney disease,Iowa,7.8
2010,Kidney disease,Iowa,8.1
2009,Kidney disease,Iowa,7.6
2008,Kidney disease,Iowa,7.8
2007,Kidney disease,Iowa,6.9
2006,Kidney disease,Iowa,5.8
2005,Kidney disease,Iowa,6.4
2004,Kidney disease,Iowa,7.2
2003,Kidney disease,Iowa,6.5
2002,Kidney disease,Iowa,7.1
2001,Kidney disease,Iowa,6.0
2000,Kidney disease,Iowa,8.6
1999,Kidney disease,Iowa,6.4
2016,Kidney disease,Kansas,15.0
2015,Kidney disease,Kansas,16.8
2014,Kidney disease,Kansas,16.6
2013,Kidney disease,Kansas,17.4
2012,Kidney disease,Kansas,17.7
2011,Kidney disease,Kansas,17.4
2010,Kidney disease,Kansas,17.7
2009,Kidney disease,Kansas,17.3
2008,Kidney disease,Kansas,19.6
2007,Kidney disease,Kansas,17.6
2006,Kidney disease,Kansas,19.0
2005,Kidney disease,Kansas,16.9
2004,Kidney disease,Kansas,18.1
2003,Kidney disease,Kansas,17.6
2002,Kidney disease,Kansas,17.3
2001,Kidney disease,Kansas,16.6
2000,Kidney disease,Kansas,16.2
1999,Kidney disease,Kansas,13.2
2016,Kidney disease,Kentucky,20.3
2015,Kidney disease,Kentucky,19.7
2014,Kidney disease,Kentucky,19.5
2013,Kidney disease,Kentucky,20.5
2012,Kidney disease,Kentucky,19.6
2011,Kidney disease,Kentucky,20.9
2010,Kidney disease,Kentucky,23.8
2009,Kidney disease,Kentucky,21.1
2008,Kidney disease,Kentucky,22.6
2007,Kidney disease,Kentucky,23.0
2006,Kidney disease,Kentucky,21.6
2005,Kidney disease,Kentucky,21.9
2004,Kidney disease,Kentucky,20.3
2003,Kidney disease,Kentucky,20.8
2002,Kidney disease,Kentucky,20.4
2001,Kidney disease,Kentucky,20.4
2000,Kidney disease,Kentucky,19.3
1999,Kidney disease,Kentucky,17.7
2016,Kidney disease,Louisiana,22.6
2015,Kidney disease,Louisiana,23.2
2014,Kidney disease,Louisiana,24.9
2013,Kidney disease,Louisiana,23.1
2012,Kidney disease,Louisiana,24.3
2011,Kidney disease,Louisiana,25.5
2010,Kidney disease,Louisiana,27.3
2009,Kidney disease,Louisiana,26.6
2008,Kidney disease,Louisiana,27.7
2007,Kidney disease,Louisiana,27.4
2006,Kidney disease,Louisiana,26.1
2005,Kidney disease,Louisiana,27.8
2004,Kidney disease,Louisiana,26.3
2003,Kidney disease,Louisiana,25.5
2002,Kidney disease,Louisiana,23.9
2001,Kidney disease,Louisiana,24.3
2000,Kidney disease,Louisiana,22.8
1999,Kidney disease,Louisiana,22.9
2016,Kidney disease,Maine,12.4
2015,Kidney disease,Maine,11.4
2014,Kidney disease,Maine,11.7
2013,Kidney disease,Maine,13.6
2012,Kidney disease,Maine,14.3
2011,Kidney disease,Maine,14.8
2010,Kidney disease,Maine,15.8
2009,Kidney disease,Maine,16.3
2008,Kidney disease,Maine,15.6
2007,Kidney disease,Maine,16.5
2006,Kidney disease,Maine,15.7
2005,Kidney disease,Maine,15.9
2004,Kidney disease,Maine,17.1
2003,Kidney disease,Maine,17.4
2002,Kidney disease,Maine,15.4
2001,Kidney disease,Maine,14.0
2000,Kidney disease,Maine,12.0
1999,Kidney disease,Maine,13.4
2016,Kidney disease,Maryland,12.1
2015,Kidney disease,Maryland,12.3
2014,Kidney disease,Maryland,11.5
2013,Kidney disease,Maryland,11.4
2012,Kidney disease,Maryland,11.3
2011,Kidney disease,Maryland,11.9
2010,Kidney disease,Maryland,13.6
2009,Kidney disease,Maryland,13.9
2008,Kidney disease,Maryland,13.7
2007,Kidney disease,Maryland,13.2
2006,Kidney disease,Maryland,14.2
2005,Kidney disease,Maryland,14.1
2004,Kidney disease,Maryland,13.5
2003,Kidney disease,Maryland,11.5
2002,Kidney disease,Maryland,12.6
2001,Kidney disease,Maryland,12.1
2000,Kidney disease,Maryland,12.4
1999,Kidney disease,Maryland,12.0
2016,Kidney disease,Massachusetts,13.2
2015,Kidney disease,Massachusetts,14.3
2014,Kidney disease,Massachusetts,14.5
2013,Kidney disease,Massachusetts,15.1
2012,Kidney disease,Massachusetts,15.5
2011,Kidney disease,Massachusetts,15.2
2010,Kidney disease,Massachusetts,17.5
2009,Kidney disease,Massachusetts,16.1
2008,Kidney disease,Massachusetts,17.9
2007,Kidney disease,Massachusetts,18.0
2006,Kidney disease,Massachusetts,18.7
2005,Kidney disease,Massachusetts,19.1
2004,Kidney disease,Massachusetts,17.1
2003,Kidney disease,Massachusetts,17.8
2002,Kidney disease,Massachusetts,18.1
2001,Kidney disease,Massachusetts,17.1
2000,Kidney disease,Massachusetts,17.6
1999,Kidney disease,Massachusetts,16.2
2016,Kidney disease,Michigan,14.3
2015,Kidney disease,Michigan,15.6
2014,Kidney disease,Michigan,15.2
2013,Kidney disease,Michigan,13.9
2012,Kidney disease,Michigan,13.5
2011,Kidney disease,Michigan,14.3
2010,Kidney disease,Michigan,15.3
2009,Kidney disease,Michigan,14.9
2008,Kidney disease,Michigan,15.2
2007,Kidney disease,Michigan,15.0
2006,Kidney disease,Michigan,15.9
2005,Kidney disease,Michigan,16.2
2004,Kidney disease,Michigan,14.8
2003,Kidney disease,Michigan,16.6
2002,Kidney disease,Michigan,16.4
2001,Kidney disease,Michigan,15.8
2000,Kidney disease,Michigan,15.0
1999,Kidney disease,Michigan,15.0
2016,Kidney disease,Minnesota,8.8
2015,Kidney disease,Minnesota,9.7
2014,Kidney disease,Minnesota,10.4
2013,Kidney disease,Minnesota,10.2
2012,Kidney disease,Minnesota,10.8
2011,Kidney disease,Minnesota,11.4
2010,Kidney disease,Minnesota,15.0
2009,Kidney disease,Minnesota,13.7
2008,Kidney disease,Minnesota,14.1
2007,Kidney disease,Minnesota,13.8
2006,Kidney disease,Minnesota,12.9
2005,Kidney disease,Minnesota,12.3
2004,Kidney disease,Minnesota,12.5
2003,Kidney disease,Minnesota,12.3
2002,Kidney disease,Minnesota,12.6
2001,Kidney disease,Minnesota,14.3
2000,Kidney disease,Minnesota,13.2
1999,Kidney disease,Minnesota,12.1
2016,Kidney disease,Mississippi,22.8
2015,Kidney disease,Mississippi,22.0
2014,Kidney disease,Mississippi,21.3
2013,Kidney disease,Mississippi,22.8
2012,Kidney disease,Mississippi,22.2
2011,Kidney disease,Mississippi,21.7
2010,Kidney disease,Mississippi,24.7
2009,Kidney disease,Mississippi,23.7
2008,Kidney disease,Mississippi,24.6
2007,Kidney disease,Mississippi,24.3
2006,Kidney disease,Mississippi,23.7
2005,Kidney disease,Mississippi,23.7
2004,Kidney disease,Mississippi,23.9
2003,Kidney disease,Mississippi,24.8
2002,Kidney disease,Mississippi,21.2
2001,Kidney disease,Mississippi,22.2
2000,Kidney disease,Mississippi,22.6
1999,Kidney disease,Mississippi,23.2
2016,Kidney disease,Missouri,19.6
2015,Kidney disease,Missouri,19.9
2014,Kidney disease,Missouri,19.6
2013,Kidney disease,Missouri,18.0
2012,Kidney disease,Missouri,17.8
2011,Kidney disease,Missouri,17.9
2010,Kidney disease,Missouri,19.2
2009,Kidney disease,Missouri,18.3
2008,Kidney disease,Missouri,19.1
2007,Kidney disease,Missouri,18.2
2006,Kidney disease,Missouri,17.4
2005,Kidney disease,Missouri,18.4
2004,Kidney disease,Missouri,17.4
2003,Kidney disease,Missouri,17.8
2002,Kidney disease,Missouri,17.6
2001,Kidney disease,Missouri,16.3
2000,Kidney disease,Missouri,15.0
1999,Kidney disease,Missouri,15.1
2016,Kidney disease,Montana,11.3
2015,Kidney disease,Montana,9.3
2014,Kidney disease,Montana,9.7
2013,Kidney disease,Montana,10.3
2012,Kidney disease,Montana,8.0
2011,Kidney disease,Montana,8.8
2010,Kidney disease,Montana,11.3
2009,Kidney disease,Montana,11.3
2008,Kidney disease,Montana,13.1
2007,Kidney disease,Montana,9.8
2006,Kidney disease,Montana,12.0
2005,Kidney disease,Montana,10.3
2004,Kidney disease,Montana,10.3
2003,Kidney disease,Montana,9.9
2002,Kidney disease,Montana,10.5
2001,Kidney disease,Montana,12.9
2000,Kidney disease,Montana,12.0
1999,Kidney disease,Montana,9.6
2016,Kidney disease,Nebraska,9.5
2015,Kidney disease,Nebraska,11.2
2014,Kidney disease,Nebraska,11.5
2013,Kidney disease,Nebraska,10.0
2012,Kidney disease,Nebraska,9.8
2011,Kidney disease,Nebraska,9.7
2010,Kidney disease,Nebraska,13.4
2009,Kidney disease,Nebraska,12.1
2008,Kidney disease,Nebraska,12.8
2007,Kidney disease,Nebraska,12.8
2006,Kidney disease,Nebraska,12.3
2005,Kidney disease,Nebraska,12.3
2004,Kidney disease,Nebraska,14.5
2003,Kidney disease,Nebraska,15.3
2002,Kidney disease,Nebraska,14.2
2001,Kidney disease,Nebraska,14.9
2000,Kidney disease,Nebraska,13.3
1999,Kidney disease,Nebraska,12.1
2016,Kidney disease,Nevada,8.8
2015,Kidney disease,Nevada,10.5
2014,Kidney disease,Nevada,12.8
2013,Kidney disease,Nevada,13.3
2012,Kidney disease,Nevada,14.4
2011,Kidney disease,Nevada,16.6
2010,Kidney disease,Nevada,19.5
2009,Kidney disease,Nevada,19.0
2008,Kidney disease,Nevada,20.0
2007,Kidney disease,Nevada,21.3
2006,Kidney disease,Nevada,22.7
2005,Kidney disease,Nevada,22.0
2004,Kidney disease,Nevada,21.8
2003,Kidney disease,Nevada,23.6
2002,Kidney disease,Nevada,20.7
2001,Kidney disease,Nevada,21.6
2000,Kidney disease,Nevada,21.0
1999,Kidney disease,Nevada,19.2
2016,Kidney disease,New Hampshire,9.4
2015,Kidney disease,New Hampshire,11.4
2014,Kidney disease,New Hampshire,10.2
2013,Kidney disease,New Hampshire,11.0
2012,Kidney disease,New Hampshire,10.2
2011,Kidney disease,New Hampshire,11.3
2010,Kidney disease,New Hampshire,14.2
2009,Kidney disease,New Hampshire,11.4
2008,Kidney disease,New Hampshire,12.4
2007,Kidney disease,New Hampshire,10.8
2006,Kidney disease,New Hampshire,11.8
2005,Kidney disease,New Hampshire,13.1
2004,Kidney disease,New Hampshire,12.8
2003,Kidney disease,New Hampshire,12.0
2002,Kidney disease,New Hampshire,11.6
2001,Kidney disease,New Hampshire,11.4
2000,Kidney disease,New Hampshire,9.0
1999,Kidney disease,New Hampshire,8.0
2016,Kidney disease,New Jersey,13.8
2015,Kidney disease,New Jersey,14.4
2014,Kidney disease,New Jersey,13.8
2013,Kidney disease,New Jersey,13.2
2012,Kidney disease,New Jersey,13.6
2011,Kidney disease,New Jersey,14.5
2010,Kidney disease,New Jersey,15.6
2009,Kidney disease,New Jersey,17.2
2008,Kidney disease,New Jersey,17.5
2007,Kidney disease,New Jersey,17.5
2006,Kidney disease,New Jersey,17.3
2005,Kidney disease,New Jersey,17.1
2004,Kidney disease,New Jersey,17.6
2003,Kidney disease,New Jersey,18.5
2002,Kidney disease,New Jersey,18.4
2001,Kidney disease,New Jersey,16.8
2000,Kidney disease,New Jersey,17.0
1999,Kidney disease,New Jersey,15.9
2016,Kidney disease,New Mexico,11.7
2015,Kidney disease,New Mexico,12.9
2014,Kidney disease,New Mexico,11.3
2013,Kidney disease,New Mexico,13.2
2012,Kidney disease,New Mexico,12.6
2011,Kidney disease,New Mexico,12.0
2010,Kidney disease,New Mexico,13.1
2009,Kidney disease,New Mexico,13.2
2008,Kidney disease,New Mexico,14.1
2007,Kidney disease,New Mexico,12.8
2006,Kidney disease,New Mexico,13.4
2005,Kidney disease,New Mexico,13.0
2004,Kidney disease,New Mexico,12.6
2003,Kidney disease,New Mexico,12.3
2002,Kidney disease,New Mexico,12.9
2001,Kidney disease,New Mexico,10.3
2000,Kidney disease,New Mexico,9.3
1999,Kidney disease,New Mexico,10.1
2016,Kidney disease,New York,9.8
2015,Kidney disease,New York,9.3
2014,Kidney disease,New York,9.3
2013,Kidney disease,New York,9.7
2012,Kidney disease,New York,9.8
2011,Kidney disease,New York,9.7
2010,Kidney disease,New York,11.0
2009,Kidney disease,New York,11.1
2008,Kidney disease,New York,11.1
2007,Kidney disease,New York,11.2
2006,Kidney disease,New York,11.2
2005,Kidney disease,New York,11.4
2004,Kidney disease,New York,11.6
2003,Kidney disease,New York,11.9
2002,Kidney disease,New York,12.3
2001,Kidney disease,New York,12.2
2000,Kidney disease,New York,12.5
1999,Kidney disease,New York,12.0
2016,Kidney disease,North Carolina,17.1
2015,Kidney disease,North Carolina,16.0
2014,Kidney disease,North Carolina,16.3
2013,Kidney disease,North Carolina,16.6
2012,Kidney disease,North Carolina,15.9
2011,Kidney disease,North Carolina,17.0
2010,Kidney disease,North Carolina,19.5
2009,Kidney disease,North Carolina,19.2
2008,Kidney disease,North Carolina,18.7
2007,Kidney disease,North Carolina,19.1
2006,Kidney disease,North Carolina,19.1
2005,Kidney disease,North Carolina,18.6
2004,Kidney disease,North Carolina,18.0
2003,Kidney disease,North Carolina,17.3
2002,Kidney disease,North Carolina,18.4
2001,Kidney disease,North Carolina,17.4
2000,Kidney disease,North Carolina,17.6
1999,Kidney disease,North Carolina,15.4
2016,Kidney disease,North Dakota,11.3
2015,Kidney disease,North Dakota,12.5
2014,Kidney disease,North Dakota,11.0
2013,Kidney disease,North Dakota,12.9
2012,Kidney disease,North Dakota,13.3
2011,Kidney disease,North Dakota,12.0
2010,Kidney disease,North Dakota,11.5
2009,Kidney disease,North Dakota,13.3
2008,Kidney disease,North Dakota,11.8
2007,Kidney disease,North Dakota,6.3
2006,Kidney disease,North Dakota,6.6
2005,Kidney disease,North Dakota,7.9
2004,Kidney disease,North Dakota,6.4
2003,Kidney disease,North Dakota,6.6
2002,Kidney disease,North Dakota,6.9
2001,Kidney disease,North Dakota,6.2
2000,Kidney disease,North Dakota,8.0
1999,Kidney disease,North Dakota,10.5
2016,Kidney disease,Ohio,15.4
2015,Kidney disease,Ohio,14.5
2014,Kidney disease,Ohio,14.1
2013,Kidney disease,Ohio,14.0
2012,Kidney disease,Ohio,14.8
2011,Kidney disease,Ohio,14.2
2010,Kidney disease,Ohio,15.4
2009,Kidney disease,Ohio,14.4
2008,Kidney disease,Ohio,14.3
2007,Kidney disease,Ohio,13.5
2006,Kidney disease,Ohio,13.9
2005,Kidney disease,Ohio,15.2
2004,Kidney disease,Ohio,15.4
2003,Kidney disease,Ohio,17.1
2002,Kidney disease,Ohio,16.9
2001,Kidney disease,Ohio,16.1
2000,Kidney disease,Ohio,15.6
1999,Kidney disease,Ohio,15.0
2016,Kidney disease,Oklahoma,12.9
2015,Kidney disease,Oklahoma,14.2
2014,Kidney disease,Oklahoma,14.2
2013,Kidney disease,Oklahoma,14.4
2012,Kidney disease,Oklahoma,13.4
2011,Kidney disease,Oklahoma,13.4
2010,Kidney disease,Oklahoma,15.0
2009,Kidney disease,Oklahoma,16.2
2008,Kidney disease,Oklahoma,17.2
2007,Kidney disease,Oklahoma,16.4
2006,Kidney disease,Oklahoma,15.9
2005,Kidney disease,Oklahoma,15.3
2004,Kidney disease,Oklahoma,15.5
2003,Kidney disease,Oklahoma,15.7
2002,Kidney disease,Oklahoma,13.9
2001,Kidney disease,Oklahoma,15.8
2000,Kidney disease,Oklahoma,15.0
1999,Kidney disease,Oklahoma,11.9
2016,Kidney disease,Oregon,7.7
2015,Kidney disease,Oregon,8.2
2014,Kidney disease,Oregon,7.7
2013,Kidney disease,Oregon,6.9
2012,Kidney disease,Oregon,6.9
2011,Kidney disease,Oregon,6.8
2010,Kidney disease,Oregon,8.9
2009,Kidney disease,Oregon,8.9
2008,Kidney disease,Oregon,9.4
2007,Kidney disease,Oregon,10.2
2006,Kidney disease,Oregon,8.8
2005,Kidney disease,Oregon,7.4
2004,Kidney disease,Oregon,8.0
2003,Kidney disease,Oregon,8.1
2002,Kidney disease,Oregon,7.2
2001,Kidney disease,Oregon,9.1
2000,Kidney disease,Oregon,8.2
1999,Kidney disease,Oregon,7.3
2016,Kidney disease,Pennsylvania,15.7
2015,Kidney disease,Pennsylvania,16.9
2014,Kidney disease,Pennsylvania,15.7
2013,Kidney disease,Pennsylvania,15.7
2012,Kidney disease,Pennsylvania,15.8
2011,Kidney disease,Pennsylvania,16.8
2010,Kidney disease,Pennsylvania,17.8
2009,Kidney disease,Pennsylvania,18.4
2008,Kidney disease,Pennsylvania,19.2
2007,Kidney disease,Pennsylvania,18.3
